criminal_id,name,age,base_risk_score,age_group,threat_level,total_crimes_committed
c5695bd1-53b3-41ba-81ef-d66158e0a97e,Amaira Nagar,57,49,50+ (Senior),Low,10
e0af34fa-32d6-4be5-be43-e6a429dc0b62,Sanya Kara,39,59,36-50 (Middle Age),Medium,3
41bdc722-dc35-48df-868c-92ebb37e6470,Raghav Sachar,25,36,18-25 (Young Adult),Low,13
b5175607-3962-444f-9641-dc5e26cebfcc,Elijah Jain,53,27,50+ (Senior),Low,4
7e6aa272-82b3-4b22-b8fc-a47d3bec8319,Barkha Loke,62,46,50+ (Senior),Low,11
3f09c533-35c0-4672-a08c-37d0bf1238cb,Chaaya Seth,24,73,18-25 (Young Adult),High,15
c238984e-72ff-4056-bfa4-942432143de8,Lavanya Gopal,34,56,26-35 (Adult),Medium,14
46400da6-5764-4dee-b3f2-fdc0e3276d1e,Jagrati Sarraf,23,31,18-25 (Young Adult),Low,6
c2ded3e6-5902-4591-961f-865228fdb1f2,Nisha Viswanathan,34,15,26-35 (Adult),Low,9
82af5399-5e48-4090-ba52-4b0b2264ee08,Darsh Kala,28,76,26-35 (Adult),High,15
3f76e57b-ab97-4d10-826a-67f0e4ba951f,Nachiket Ravel,29,29,26-35 (Adult),Low,10
efd1f8c8-a983-4d8b-80d6-956b0ca5b7e0,Rudra Wali,54,75,50+ (Senior),High,12
7375d3dd-aae0-49e0-aca5-8a42856b99b9,Tripti Purohit,39,55,36-50 (Middle Age),Medium,14
62588f58-f8be-4052-8f3b-e2b0256ef772,Yamini Bahri,29,22,26-35 (Adult),Low,6
bf7f6b24-5c30-4fb5-9f7f-aebc90ef4343,Sanaya Swamy,36,49,36-50 (Middle Age),Low,12
86bdc7ea-9d28-4060-8cc0-d72a5f554ee0,Ishani Ratta,44,12,36-50 (Middle Age),Low,9
4c5b9576-c163-461d-9fe0-919931d7188d,Xavier Dass,41,55,36-50 (Middle Age),Medium,8
ee493e61-a95b-46c6-ac6d-6d6ef44b0684,Brijesh Gour,22,54,18-25 (Young Adult),Medium,12
0650bae4-3b27-445d-924c-2f3507c4377b,Samesh Hayre,65,48,50+ (Senior),Low,12
416572f9-b630-42ca-adbb-e87b7538dd92,Maanav Padmanabhan,33,48,26-35 (Adult),Low,18
ef16b8b6-841e-41f7-9d16-e74407181178,Laksh Borra,45,27,36-50 (Middle Age),Low,5
5bd5b0d0-f08b-41e1-a433-53388ab9de5c,Ishaan Bhagat,40,49,36-50 (Middle Age),Low,10
81e56e35-5865-4117-8259-4bba68e318da,Anamika Zachariah,21,36,18-25 (Young Adult),Low,9
60feb752-767a-4ed9-ade8-aa4ef5a64076,Manan Dayal,32,60,26-35 (Adult),Medium,13
59877d09-08eb-4383-bbb0-a412d2736aad,Anika Viswanathan,22,73,18-25 (Young Adult),High,9
f437e13b-1d02-4313-ae1b-1e1e57dae7cf,Oeshi Aurora,25,63,18-25 (Young Adult),Medium,9
196517f0-fb5f-4bfc-afcf-b5eefce638fd,Meera Dass,27,61,26-35 (Adult),Medium,9
3d9cf2e1-6502-4826-a0d1-cae8f42bd92c,Samarth Dhar,26,72,26-35 (Adult),High,11
f09ed305-5f1d-4173-a9fe-2467de1c91d9,Vansha Dhawan,22,79,18-25 (Young Adult),High,8
467cc49e-ca73-4bf4-8d64-d45e877b6bb8,Vamakshi Mahajan,24,55,18-25 (Young Adult),Medium,12
d65de8aa-fff2-4455-9d52-5a46fd326eab,Janani Kulkarni,25,16,18-25 (Young Adult),Low,14
b6317761-38bc-41e7-80e3-3aeed8f041d7,Sathvik Divan,51,49,50+ (Senior),Low,12
addee889-3983-448e-a6f0-66518fd65c99,Gaurav Garde,65,41,50+ (Senior),Low,16
f9f9ef23-6720-4897-a22b-eda587dc0d13,Chandran Pingle,29,51,26-35 (Adult),Medium,9
711d7c52-1eaf-4dda-b6fc-01350094b545,Krisha Joshi,50,43,36-50 (Middle Age),Low,15
4ed059db-6fb7-46b0-b4ac-e352129220aa,Anvi Shanker,47,9,36-50 (Middle Age),Low,13
1fe788fd-fe63-45ae-858c-de44f9bc7e8d,Shravya Mody,24,25,18-25 (Young Adult),Low,18
ed2c0485-58db-4865-a1eb-e993fe5b3cf9,Victor Patil,59,55,50+ (Senior),Medium,9
4983325f-633d-411e-b09f-e828501fd42a,Krish Comar,51,77,50+ (Senior),High,11
c47a91e3-5df1-410a-a2dd-a16e3a3330fd,Onkar Dua,45,35,36-50 (Middle Age),Low,8
2374d0ba-4e7c-41cb-9743-7a1e104a05b3,Jack Bansal,65,58,50+ (Senior),Medium,4
62be643f-1b1a-4e11-9736-e2e28ac79ed2,Banjeet Mody,41,74,36-50 (Middle Age),High,11
3725c428-d185-4b53-910c-a952848176f7,Janaki Wable,59,43,50+ (Senior),Low,9
5777d0a4-72af-44b2-8cf6-3c11d0750f76,Wishi Ahuja,65,53,50+ (Senior),Medium,18
54121636-0ff0-47ab-8b7d-f5fd19dafd02,Qushi Chad,36,77,36-50 (Middle Age),High,6
4c5f6f9d-449c-47e3-913c-a80c6c742bb3,Oni Bhalla,43,0,36-50 (Middle Age),Low,11
b749c049-a2d6-46f2-a378-47531335fda0,Ekiya Deshpande,48,51,36-50 (Middle Age),Medium,7
c0c271a2-7b78-488c-983d-72b6261fe50d,Balendra Wadhwa,53,61,50+ (Senior),Medium,8
1261d8ba-4050-455c-8e0a-5ea79b930b05,Gavin Buch,63,90,50+ (Senior),Critical,12
c2ac90a5-f3da-4e4f-b7ab-b01f21f2934c,Gabriel Maharaj,35,52,26-35 (Adult),Medium,6
6b7981ef-304d-433c-9d4d-0e52e0597449,Advika Kar,22,39,18-25 (Young Adult),Low,10
8101d8d7-ba88-4cf2-95f2-d8f998864acc,Rachana Varma,65,44,50+ (Senior),Low,9
9d0a7e74-db3f-4768-88cb-b90df0e3930d,Ira Arya,37,46,36-50 (Middle Age),Low,19
2f2f825e-3f33-42a6-a6f4-310218012142,Kamala Ghose,27,68,26-35 (Adult),Medium,13
d03b456b-80c1-4414-9d00-ce8f7e50b051,Azad Sahota,34,40,26-35 (Adult),Low,13
be951a88-4d1b-4677-a121-1b41fc89c199,Tanay Banik,45,30,36-50 (Middle Age),Low,11
06ca3e05-e737-438e-92ce-b23756c82c94,Yashica Mutti,57,61,50+ (Senior),Medium,7
f5c83d2c-ad69-4e47-ab8e-d81163f59de4,Wishi Goyal,45,44,36-50 (Middle Age),Low,14
b47386f8-c768-4eef-b9b3-fff260a655fe,Gunbir Cherian,65,73,50+ (Senior),High,11
c06da12d-ff08-42c5-91d5-c6f28fb6b225,Jalsa Dua,33,89,26-35 (Adult),Critical,8
63eb9f25-9845-4176-8032-0b8a92c98abf,Chanchal Mital,24,30,18-25 (Young Adult),Low,15
c7bb7086-df96-4846-b944-a5d45c346a9d,Ucchal Chand,39,78,36-50 (Middle Age),High,9
f5709491-6a99-4b72-8e87-2bb920447579,Zashil Chandran,49,26,36-50 (Middle Age),Low,14
f7c8c436-85f1-4f59-9cee-f01971ffd7e2,Pooja Sagar,31,73,26-35 (Adult),High,11
8eb664d6-abdc-4b4a-9c43-4c6637a37ef1,Sneha Walla,25,40,18-25 (Young Adult),Low,12
b9668ded-bc71-45ed-92b7-ec866e9882d2,Faras Prasad,53,45,50+ (Senior),Low,5
7f68e250-126b-4fde-82f8-3fe05f57fcf5,Lipika Borah,35,48,26-35 (Adult),Low,13
d9d0cfc3-4050-4cd6-a6fe-4590ddb7db4a,Turvi Badami,40,27,36-50 (Middle Age),Low,7
6e96e595-d803-49ff-8cf5-661eda3ed034,Yadavi Desai,36,82,36-50 (Middle Age),High,6
0ca4f239-8022-4c8c-bde8-c1ebf78ff7a4,Urishilla Hayre,51,47,50+ (Senior),Low,12
d8453f10-7d7c-48c1-93d0-7e489085cf31,Bhavani Gala,49,56,36-50 (Middle Age),Medium,10
e3238d2c-f9ba-4428-a6d1-f1bc99f546e6,Chanchal Bhagat,65,19,50+ (Senior),Low,13
e3811ca6-e335-46b3-92ef-434489e22756,Neel Sarraf,31,83,26-35 (Adult),Critical,5
e81b61d5-51db-4e3f-b870-5856ec2d27c3,Balvan Hegde,31,44,26-35 (Adult),Low,11
c49641e0-f164-4769-81a8-7d944e60501d,Timothy Shukla,28,71,26-35 (Adult),High,12
ee9bba6e-e446-4646-adca-0e821d6eaa03,Chanakya Contractor,20,60,18-25 (Young Adult),Medium,5
75cb8649-458e-4467-9f38-83779eb4ef78,Jyoti Aurora,40,20,36-50 (Middle Age),Low,6
12fd72ba-4b29-4033-984b-55407ff54d4a,Bishakha Misra,26,62,26-35 (Adult),Medium,8
996bb431-46b3-4c45-9f0e-8d04d15c8c30,Azaan Aurora,49,74,36-50 (Middle Age),High,10
188adbbb-fbe1-4ca9-8d13-fb5f63ac2a43,Garima Lall,42,41,36-50 (Middle Age),Low,11
ea2c9f72-54e8-4272-a291-b78981a0c5fe,Lohit Murthy,30,68,26-35 (Adult),Medium,14
ba457ec6-e06c-4500-836d-e5741a4035ff,Isaac Pillay,22,38,18-25 (Young Adult),Low,7
fdca9cd2-f4d4-4107-91ac-03ed1fee74de,Zayan Madan,31,14,26-35 (Adult),Low,13
477e6d3e-2478-4feb-b7c6-598821479519,Qarin Amble,38,36,36-50 (Middle Age),Low,6
767279e8-db5d-409e-9ca5-7d893dda4e54,Gauri Gandhi,37,73,36-50 (Middle Age),High,10
572152e1-2e46-43f1-97e8-b57845e54b2b,Ridhi Bandi,23,79,18-25 (Young Adult),High,18
25bb5c38-4fc9-4d19-b7c3-6803935786c9,Varenya Ratta,44,33,36-50 (Middle Age),Low,10
1228a736-8c94-4ea6-a395-270842d9f7bb,Eshana Khosla,24,30,18-25 (Young Adult),Low,9
076d613f-76b0-46d4-b1ee-291329fdac1d,Nandini Varma,37,57,36-50 (Middle Age),Medium,9
56b3d57f-b987-4190-8562-61da03ce4801,Shivansh Vora,26,71,26-35 (Adult),High,12
61f956db-1c4a-4bde-800a-4db99e82f374,Jagat Butala,42,33,36-50 (Middle Age),Low,12
50d8a071-f489-4d1b-a946-a37b3d7fc333,Sara Nigam,65,35,50+ (Senior),Low,9
7f310bce-2fd3-4d1d-8e0a-beb91ef90724,Samar Dani,35,33,26-35 (Adult),Low,10
9b31150a-fb7f-4d4a-ae74-188e37815fa6,Harish Sawhney,25,49,18-25 (Young Adult),Low,6
546ac683-0df4-4188-8486-4d57e18b5213,Baljiwan Batta,60,11,50+ (Senior),Low,12
bf4e1aad-f2a7-4bfe-986a-5840651cc2fc,Nicholas Mangal,65,38,50+ (Senior),Low,7
e43a6874-4819-48f6-99f7-36af87c284bd,Sarthak Dubey,44,31,36-50 (Middle Age),Low,6
b27e0663-0122-4628-a5cc-7c5576ef2c36,Chaman Iyengar,50,0,36-50 (Middle Age),Low,13
9099509e-0a79-48ba-ac73-bcf34e940c92,Leena Bains,23,79,18-25 (Young Adult),High,8
db146a52-5021-487e-94b1-66547583ac98,Harinakshi Bhatti,65,29,50+ (Senior),Low,9
f91719df-e63f-4b0e-9dfc-870082ead8bd,Urmi Mody,24,41,18-25 (Young Adult),Low,14
1f1e634c-8639-44d7-ae37-a36c4cc89614,Unni Kade,44,51,36-50 (Middle Age),Medium,15
0d4d672c-14d4-461f-a332-a01668842e61,Lipika Barman,26,33,26-35 (Adult),Low,9
c18d561c-87e5-40c2-a499-29d41bee5bec,Adya Sem,50,77,36-50 (Middle Age),High,9
7208861e-f5af-46c8-a295-56a4a35abc67,Gunbir Narang,38,50,36-50 (Middle Age),Medium,10
72403e29-0481-4215-b63b-57931808b572,Chakradev Lad,55,53,50+ (Senior),Medium,9
12c8c13b-e595-4b38-bced-e0ac861e68a7,Oni Wadhwa,26,89,26-35 (Adult),Critical,8
bd3a7ac2-1729-434d-9458-91c6ac0f3dd8,Nilima Kant,26,44,26-35 (Adult),Low,8
9797878b-0dca-49dc-aeca-d4984f3e09d0,Dalbir Minhas,32,52,26-35 (Adult),Medium,14
fc3b6c17-088c-4a4f-a03e-50ba3ec8b15c,Vrishti Wagle,25,26,18-25 (Young Adult),Low,9
b7d5a1d2-4cc6-4b0b-b2ae-57c0f6611ecf,Ekalinga Goda,58,69,50+ (Senior),Medium,10
ddb61833-1705-4dc7-8c22-315431031f74,Ekavir Mohan,56,16,50+ (Senior),Low,9
394e3950-8806-4193-996e-a9e9a5036632,Chanakya Kale,65,71,50+ (Senior),High,10
1af52024-6585-449c-b84c-fa54e9bf3a24,Ladli Date,36,27,36-50 (Middle Age),Low,15
b53ed02d-0a01-4d52-9f99-d7498914fea9,Dominic Dey,36,40,36-50 (Middle Age),Low,10
edf6603e-bcb6-427c-b65e-12e8683d55ed,Keya Kurian,25,56,18-25 (Young Adult),Medium,5
49e64212-1e3e-4024-92aa-6ba89d371efa,Omisha Bhandari,30,41,26-35 (Adult),Low,15
9ec96e7a-769e-462d-bc3e-cd17de403668,Falan Kumer,32,100,26-35 (Adult),Critical,6
bfd7ae1a-dcd0-4a50-97d1-6a512f6e888d,Indrajit Boase,48,34,36-50 (Middle Age),Low,9
168dbae9-82ec-4ba5-8e49-aea0a0eeeb68,Ayushman Jayaraman,59,34,50+ (Senior),Low,12
9dd6b0a2-199d-4cbb-9aac-25788c6e5663,Gaurangi Tella,65,38,50+ (Senior),Low,9
38b406d0-6305-411b-a952-f0b4f44994f1,Upadhriti Sarin,54,48,50+ (Senior),Low,13
d346de26-1352-4b79-ae13-0ee02421023d,Samarth Sridhar,30,50,26-35 (Adult),Medium,13
6e08d730-ee0e-45f0-b4c5-a877426659e1,Falan Batta,38,53,36-50 (Middle Age),Medium,12
dd984265-fc30-4d8b-9483-a5889a8f8f06,Geetika Kunda,27,50,26-35 (Adult),Medium,9
97e6e050-65c6-44ad-b4fd-43e3d2d57d98,Damini Mani,35,38,26-35 (Adult),Low,12
ef4a42e1-c9a5-4daa-94a3-8c18682fe88e,Hemal Srinivasan,57,62,50+ (Senior),Medium,8
c121c07f-c2f7-44eb-aed8-3ac31f3624e3,Lucky Thaman,33,57,26-35 (Adult),Medium,10
dd6e4e73-0bf9-436f-a711-ea5fa4905420,Simon Bhatnagar,65,6,50+ (Senior),Low,6
d06ce179-986e-4561-aee9-cb5e3fd89c3a,Bhavna Sunder,46,55,36-50 (Middle Age),Medium,8
e872a3d0-dd9c-49c2-a2cb-9b8adda1a3c6,Wazir Arya,41,42,36-50 (Middle Age),Low,10
907ada0a-492c-4994-b387-5d15de836597,Edhitha Chakraborty,43,50,36-50 (Middle Age),Medium,15
354f6296-6179-456d-858a-5a4488e096e8,Ranveer Date,35,49,26-35 (Adult),Low,13
2654cc05-a99d-4290-8c4a-cd4780d972b6,Gopal Dara,40,72,36-50 (Middle Age),High,7
94bb4135-860a-437a-8561-3043559de792,Bakhshi Ben,45,43,36-50 (Middle Age),Low,19
888e7cd5-6bc1-4ca4-a1bb-e5cefc852db7,Anmol Mishra,65,49,50+ (Senior),Low,7
cf17b3b8-1116-4a5a-b471-78edd41bba1f,Unnati Lanka,61,38,50+ (Senior),Low,10
d24e7ceb-84c8-4cf8-b97c-fea644a2d3b4,Caleb Natarajan,43,60,36-50 (Middle Age),Medium,18
8ab818d1-5da1-4ab2-8d27-ab4a6323eadd,Zayan Sood,21,42,18-25 (Young Adult),Low,18
e1563821-0103-4065-bc19-977080f24f5a,Kalpit Virk,40,7,36-50 (Middle Age),Low,6
53a1e0f3-8b66-46d9-bd11-752fec701bf6,Anusha Parekh,37,35,36-50 (Middle Age),Low,8
b88b2085-455e-4675-9b91-87c8b705cc86,Ojas Dewan,44,83,36-50 (Middle Age),Critical,17
c0caa0dd-de44-4aed-8a2e-55cfa1226df0,Tristan Sane,29,47,26-35 (Adult),Low,17
e099f787-e42f-46e7-b80c-1d5a29fcba19,Waida Raju,65,24,50+ (Senior),Low,12
4f18bc75-2c45-4598-bf5d-9373229bcfcd,Jasmit Lad,45,62,36-50 (Middle Age),Medium,18
1b1c93e3-1eb0-4754-91ff-ee9b47c7fb99,Benjamin Sharma,31,43,26-35 (Adult),Low,16
fc9f1bb9-ad5b-4b43-b84b-e21d539a7c46,Udarsh Seshadri,34,64,26-35 (Adult),Medium,7
5adc93c3-e84b-4677-a333-756f759f5387,Faqid Deep,32,49,26-35 (Adult),Low,8
7242333a-9e41-4e47-9535-a35037e0f65b,Henry Dara,32,62,26-35 (Adult),Medium,6
2d22b683-f8b2-4c81-8c63-d0f1e9fbe2e0,Elijah Andra,65,42,50+ (Senior),Low,14
efcc2760-76c3-4803-bc66-41b3067eb917,Onkar Nadkarni,25,42,18-25 (Young Adult),Low,5
14fffeeb-43ed-422d-999a-fbeb0f6c6deb,Rachita Nath,65,32,50+ (Senior),Low,7
43386db0-fe1a-4ba7-8ed9-86e535b9c43f,Ishanvi Ramesh,37,61,36-50 (Middle Age),Medium,12
13705873-d02b-466b-9e20-83bc403eb3f4,Jonathan Lall,32,39,26-35 (Adult),Low,8
56e82a80-090b-4a72-8855-3f45105fa5be,Jeremiah Sekhon,57,84,50+ (Senior),Critical,11
641e1d13-a41c-4dff-b84e-9afe9ec8b3e4,Prisha Dada,44,67,36-50 (Middle Age),Medium,9
87a9eb83-1a4d-43a3-b370-7fd15cbf452e,Lopa Khosla,47,55,36-50 (Middle Age),Medium,7
1264b947-78af-40bc-a6c4-4a38a3bd384c,Pavani Bumb,39,40,36-50 (Middle Age),Low,9
4b7a8c23-54a7-46d6-8cd1-2980e42c7499,Imaran Din,54,10,50+ (Senior),Low,10
95093cd7-25d9-4713-b97f-3818209b1ec4,Anthony Edwin,65,44,50+ (Senior),Low,9
57b4ee1d-69ba-4dbf-bc28-ec0b1b9aebc2,Ekaraj Bains,31,44,26-35 (Adult),Low,8
2d3f5655-4043-4da7-b103-9ab6e3abbd6c,Nicholas Koshy,29,28,26-35 (Adult),Low,6
e9a8dd8c-70f7-443e-8678-ed08b09c1abe,Ganga Bhat,44,66,36-50 (Middle Age),Medium,10
b530d2dd-df7d-4288-9fbb-99d63045fe49,Jalsa Vig,36,36,36-50 (Middle Age),Low,11
48145325-72df-41e7-9fc6-411c7260d91e,Karan Randhawa,31,30,26-35 (Adult),Low,7
01ac8d6e-9dfa-47dd-86d8-9f759d22ecc3,Udyati Thaker,39,18,36-50 (Middle Age),Low,14
7344929c-967f-4461-b421-2539295b13ca,Mason Upadhyay,49,42,36-50 (Middle Age),Low,8
8ef1c6bd-3289-4d7d-a312-5c7158d6572c,Ishanvi Tak,51,72,50+ (Senior),High,19
4f8160fd-4e31-4d3f-ab3c-0a150f219ccb,David Oommen,23,65,18-25 (Young Adult),Medium,10
b3abc5cb-a0e0-4bfb-9aa7-55a44dbb24f8,Damini Dave,28,47,26-35 (Adult),Low,11
50005a80-d14a-4705-87cc-d11e3a11a77f,Sai Verma,51,57,50+ (Senior),Medium,7
c13d6b80-24a8-4a71-8005-daa1a147959a,Ekapad Sarraf,37,65,36-50 (Middle Age),Medium,8
4436b27a-85f1-4c1d-a549-29e5fbfb5404,Nathan Sastry,33,60,26-35 (Adult),Medium,14
b7e3ae3c-a041-471d-a57f-92440d4a0684,Urvi Dada,24,42,18-25 (Young Adult),Low,14
bdf1c6ae-edba-470b-a290-384568d8afc6,Upasna Chakraborty,44,78,36-50 (Middle Age),High,14
6ea57bc0-fe18-4ad2-a766-7377db0e8196,Jalsa More,20,48,18-25 (Young Adult),Low,4
c2dc637a-b454-44d7-9ff7-bc5e246f1fb8,Vyanjana Sodhi,45,58,36-50 (Middle Age),Medium,9
fed8e612-3505-4c10-87d0-9e1fd3d9b50b,Atharv Dani,65,50,50+ (Senior),Medium,10
9888ac86-40bb-48d0-9b69-cb489bd95451,Jasmit Kadakia,20,55,18-25 (Young Adult),Medium,15
4c390835-ce5a-499a-be9a-112fc8090cd1,Balendra Sane,65,18,50+ (Senior),Low,7
84f764ae-babc-43cf-844c-53cd90241146,Manthan Kapadia,42,21,36-50 (Middle Age),Low,12
1d600c7c-6985-4955-927e-194475548c4c,Ojas Dani,42,70,36-50 (Middle Age),Medium,9
ae0dcb08-b80c-40df-874d-af30678b986c,Wishi Bath,32,40,26-35 (Adult),Low,9
2f9bdf79-0091-4b9e-b439-7cefaa97600a,Omya Dutta,42,40,36-50 (Middle Age),Low,16
45705822-2d8e-46ed-9221-2c3735ffa0df,Vamakshi Goda,28,74,26-35 (Adult),High,17
03344389-2114-4a44-ab3b-ae239acfe7c8,Ekalinga Patla,51,77,50+ (Senior),High,5
6437029c-8fd1-4012-8216-f7c53dc81001,Pranav Chada,38,53,36-50 (Middle Age),Medium,12
a18b2ef8-5014-4402-b7fa-02d191563f82,Aryan Ray,25,57,18-25 (Young Adult),Medium,13
24033f07-3bcf-4fe3-87be-ec50ec68d997,Matthew Hegde,65,47,50+ (Senior),Low,15
9af9df27-32e4-481c-8283-350ccab14be5,Amara Chaudry,51,41,50+ (Senior),Low,6
afb711ac-a371-4356-b89d-696b4df5a7d0,Unnati Chada,20,69,18-25 (Young Adult),Medium,14
a7102698-edd6-4349-afd6-3d4260175141,Hredhaan Johal,34,41,26-35 (Adult),Low,10
f72923c9-dc67-4bd5-8e82-c82dbe5f02f9,Naksh Rajan,38,86,36-50 (Middle Age),Critical,17
95540e78-19a4-4704-baa0-252bc64e4db0,Ekansh Rastogi,62,67,50+ (Senior),Medium,16
50c3e478-0ca2-4f88-954f-5cd5a5574012,Quincy Baral,22,69,18-25 (Young Adult),Medium,11
c8feb4b5-06b9-4227-8f4f-83f6c7731372,Samar Sekhon,65,38,50+ (Senior),Low,13
9b67a7b6-f267-4347-af38-e469e319c2dc,Manya Ravi,32,26,26-35 (Adult),Low,7
c074fc8f-701e-49ec-9f11-08a88102a76d,Yuvraj Bhat,45,57,36-50 (Middle Age),Medium,8
4443945f-a157-4c08-8066-2ea9cbccbba1,Isha Ganesh,48,19,36-50 (Middle Age),Low,8
709f34ed-dd8b-4372-a862-924cd67c4d54,Agastya Sodhi,30,37,26-35 (Adult),Low,8
f1ce2c35-1078-4225-a9bc-2412ed9a6abe,Jatin Jha,56,34,50+ (Senior),Low,13
6ebbe630-34ab-4a23-aa9f-3036f86c7025,Xavier Kamdar,58,49,50+ (Senior),Low,13
91c840ee-575a-42b4-8470-15eed56c5354,Ansh Saraf,37,65,36-50 (Middle Age),Medium,7
d74b07fa-a1a0-4891-a609-400cbbc474fd,Zehaan Shan,30,48,26-35 (Adult),Low,10
8d7faa26-7ae9-4549-a57e-2b4e3392094a,Damini Kuruvilla,27,63,26-35 (Adult),Medium,11
877514cf-0b38-4e33-9967-e9e7ec1bcab3,Aadhya Varughese,51,94,50+ (Senior),Critical,12
7324dd66-0334-4bdd-a63d-34fd1e0fcaf5,Aarna Handa,25,61,18-25 (Young Adult),Medium,15
be677307-13ee-4345-a2d6-b9c23280af15,Bhavini Iyengar,34,95,26-35 (Adult),Critical,11
c25d4180-fb01-4e9f-a450-21d8d6ca4d1e,Chakradev Patil,28,38,26-35 (Adult),Low,13
2143d963-d032-4af6-95b2-205878b3b92d,Praneel D’Alia,33,74,26-35 (Adult),High,11
de3e33ed-b615-488a-a71c-e50ce82d4fa5,Praneel Murthy,28,59,26-35 (Adult),Medium,9
e541b982-cc18-4fad-b4ca-1c5c8b5e1127,Frado Lal,39,47,36-50 (Middle Age),Low,9
8fd9d572-fa6c-49e6-88e0-568630f567cb,Chakradhar Mitter,23,42,18-25 (Young Adult),Low,14
5f510e15-e2b7-4ed9-bf5a-3394e5aa4f80,Gaurika Vyas,30,27,26-35 (Adult),Low,11
addc042d-cdff-48d0-8ce6-bbead600b2f5,Arunima Dora,37,17,36-50 (Middle Age),Low,12
c031cdea-01c3-417c-ad7b-bdd766442422,Siddharth Ahluwalia,52,46,50+ (Senior),Low,11
4ba5e7e1-9e80-4570-9ef8-ee9369d3094f,Upasna Natt,28,79,26-35 (Adult),High,8
ec4bcc0f-200a-4585-932b-d4cc3c186f3f,Raghav Vora,23,36,18-25 (Young Adult),Low,13
27547cba-5801-4a45-9b69-fcd770ec581f,Udyati Saini,24,58,18-25 (Young Adult),Medium,11
3575bc9d-b4ee-4165-a292-a97366decdbe,Mohini Lalla,48,22,36-50 (Middle Age),Low,6
eab3bf8f-82f3-476c-b00f-bff9c88c15e1,Tanmayi Wali,23,75,18-25 (Young Adult),High,7
4a314c49-c455-4ec8-8fc1-e8a5a2333926,Edhitha Sem,61,42,50+ (Senior),Low,6
1dbee19a-233b-4fda-8dff-957dce489d6e,Banjeet Nazareth,65,61,50+ (Senior),Medium,13
c63d4a39-4643-4593-bd87-c218c5593491,Yatin Barad,33,35,26-35 (Adult),Low,15
1f22cb29-cfcc-4feb-8da4-dc8ed6b463bb,Turvi Prashad,35,67,26-35 (Adult),Medium,5
9dea708c-4b00-4c57-8450-fc0061cdacec,Nikita Keer,65,89,50+ (Senior),Critical,7
26a263d9-55ae-463f-a22a-c78bca1e00e2,Zayan Jain,23,52,18-25 (Young Adult),Medium,6
8ac6d98f-4600-4173-807d-25d59ae1eb0d,Saumya Balasubramanian,49,77,36-50 (Middle Age),High,12
95d18d07-4547-429b-8156-834ad471e18f,Darpan Rana,34,70,26-35 (Adult),Medium,9
64f64f11-b0ba-4d6a-8b1d-7965b55bdccc,Rudra Kulkarni,24,42,18-25 (Young Adult),Low,11
72ed9fb5-2f4b-4033-a6ad-1c6f1637f9c3,Chasmum Kapur,43,53,36-50 (Middle Age),Medium,11
7d338228-0c32-41da-bcc0-6b8461bd341b,Bina Hayre,55,61,50+ (Senior),Medium,6
85c28f0a-01f8-4f62-9f5e-ad21fe85fe31,Owen Jaggi,23,32,18-25 (Young Adult),Low,11
9c522c28-52e2-43ed-956f-04de978eb770,Jeremiah Kurian,65,36,50+ (Senior),Low,8
42b30435-990a-47fb-86c8-d8edd4a40f94,Vidhi Dhar,43,48,36-50 (Middle Age),Low,11
66afaf3e-c96c-4696-81b8-e75eaa8fa464,Manthan Krishna,23,8,18-25 (Young Adult),Low,4
a86c52d9-3e11-43cd-9c25-7ba526ee3580,Teerth Ben,35,15,26-35 (Adult),Low,5
aba809ac-3de5-41ae-90c5-dd8ede45b169,Divya Dora,44,47,36-50 (Middle Age),Low,8
838d29e5-d35f-47fd-9dc5-f674295f7ccd,Vihaan Bansal,43,54,36-50 (Middle Age),Medium,8
fa714953-925c-4382-acb9-a5cc6e063df4,Divya Nagi,35,45,26-35 (Adult),Low,9
30c298c5-dd53-49bc-b2db-7523d322e791,Urmi Parmar,60,63,50+ (Senior),Medium,15
c70193a4-7249-42e0-8be8-25c289a70767,Ikshita Buch,65,53,50+ (Senior),Medium,11
31b4b34d-d665-4045-bc7c-166d600e879f,Samaksh Muni,48,13,36-50 (Middle Age),Low,14
146cedc6-7a00-471d-9051-5afb5aa86193,Pushti Pau,65,40,50+ (Senior),Low,8
c43f0cad-40d2-48e6-b630-c8b32a40bd9d,Abhiram Merchant,30,75,26-35 (Adult),High,9
ac555964-f90e-416e-be8b-0082190ad3cf,Max Saran,65,18,50+ (Senior),Low,10
49d07341-1a36-4c00-915b-12f0ee529d86,Megha Das,41,57,36-50 (Middle Age),Medium,8
8210c046-97a8-430b-a2ad-765626d32aae,Aashi Balay,65,36,50+ (Senior),Low,8
a8214479-af61-463f-8d7e-5df39d4aaa66,Maanav Gandhi,25,81,18-25 (Young Adult),High,11
c33d8301-ac62-440b-a7e2-a9d73532d61b,Upma Jani,21,36,18-25 (Young Adult),Low,8
863233f6-55b3-4a10-afbb-ca4045152bab,Jatin Sengupta,28,69,26-35 (Adult),Medium,7
dd5d7386-c098-4ae5-ab7b-f772645da41b,Chameli Taneja,37,45,36-50 (Middle Age),Low,11
c3c7b7bb-4ec6-4016-aa07-950884ee8998,Reva Borra,37,55,36-50 (Middle Age),Medium,6
